Comment link,Commenter's Name,Commenter's Channel,Likes,Responses,Posted time,Edited time,comment,video title,labels,keyword 1,keyword 2,keyword 3
https://www.youtube.com/watch?v=ugG1rQphVes&lc=UgxHAdaL-pcWn_m5feR4AaABAg,Meena Z,http://www.youtube.com/channel/UCoVPQvF8qNxuM86-OPFbp6A,0,0,2021-05-31T14:51:19Z,2021-05-31T14:51:19Z,Link went Viking on all y'all. I love this game,Extreme vs Original Snack,,y'all,,
https://www.youtube.com/watch?v=ugG1rQphVes&lc=UgwWh7v6X5k64hCwPx94AaABAg,Ester Grant,http://www.youtube.com/channel/UCNyj0_CFqCuB5SXLw0SX96Q,0,0,2021-05-31T14:51:18Z,2021-05-31T14:51:18Z,wow they are really good at throwing axes,Extreme vs Original Snack,,,,
https://www.youtube.com/watch?v=ugG1rQphVes&lc=UgzcA96y8tgSQhONmeB4AaABAg,KirstenS.,http://www.youtube.com/channel/UCds05ESqzxJkotAnXGlbCiA,0,0,2021-05-31T14:51:10Z,2021-05-31T14:51:10Z,"I'm so sick of Rhett playing link and Link listening to Rhett. Link listen to yourself. You know it. ""You are a sweet peach know your worth."" Lol",Extreme vs Original Snack,,,,
https://www.youtube.com/watch?v=ugG1rQphVes&lc=UgwZIkGnv9yLhNYDpeF4AaABAg,Amber Ison,http://www.youtube.com/channel/UC-XpGPYe2lxcEx6SB5ELYKw,0,0,2021-05-31T14:51:03Z,2021-05-31T14:52:31Z,Link takes 1 goldfish cracker.<br>Rhett grabs an entire handful then proceeds to eat the whole bowl of popcorn.,Extreme vs Original Snack,,,,
https://www.youtube.com/watch?v=ugG1rQphVes&lc=Ugzp15pbEeQjRWs660F4AaABAg,Nicktendo360,http://www.youtube.com/channel/UCpvI-tEvvmN6f9xbInu2F6A,0,0,2021-05-31T14:51:01Z,2021-05-31T14:51:01Z,Petition to change Link's darts to axes in the international food game,Extreme vs Original Snack,,,,
https://www.youtube.com/watch?v=ugG1rQphVes&lc=UgwR6ZB6oOoAdd9rKqF4AaABAg,STARMAN,http://www.youtube.com/channel/UCWFjHwN20Z453B8ORlByc2g,0,0,2021-05-31T14:50:28Z,2021-05-31T14:50:28Z,"Missed an opportunity to say ""Wear"" instead of ""Borm""",Extreme vs Original Snack,,,,
https://www.youtube.com/watch?v=ugG1rQphVes&lc=UgzQR98Ypd_7VRaanSV4AaABAg,InjyTech,http://www.youtube.com/channel/UCwIUO4RbHbyIQaU7zP_UebQ,0,0,2021-05-31T14:50:06Z,2021-05-31T14:50:06Z,Why is Link better at throwing an axe than he is at throwing a dart? XD,Extreme vs Original Snack,,,,
https://www.youtube.com/watch?v=ugG1rQphVes&lc=Ugxmn-sWpteNHPnGmiF4AaABAg,DOM SANCHEZ,http://www.youtube.com/channel/UCUvAL6LIxquPgSBOUkLI9kg,0,0,2021-05-31T14:49:04Z,2021-05-31T14:49:04Z,Love it so Axe-treme,Extreme vs Original Snack,,,,
https://www.youtube.com/watch?v=ugG1rQphVes&lc=UgyqGJpX3LkTm3TefSR4AaABAg,Tofu Said,http://www.youtube.com/channel/UCFqlWjTrMgRMIWqYPMXUfqw,0,1,2021-05-31T14:48:00Z,2021-05-31T14:51:11Z,12:30,Extreme vs Original Snack,,,,
https://www.youtube.com/watch?v=ugG1rQphVes&lc=UgzFqtEt4kmZJ36_by94AaABAg,Jasmine O'Grady,http://www.youtube.com/channel/UCyWFhc85Vh-ILADhhDIJMcg,0,0,2021-05-31T14:47:36Z,2021-05-31T14:49:51Z,"Yes because giving link an axe is a great idea,, I'm afraid to watch this episode",Extreme vs Original Snack,,,,
https://www.youtube.com/watch?v=ugG1rQphVes&lc=Ugwyi2zkVFjy_-vJndt4AaABAg,Lightning Lance,http://www.youtube.com/channel/UCHeMeFvhA86GqmkiCgJJBag,0,0,2021-05-31T15:07:06Z,2021-05-31T15:07:06Z,"Who was the genius who decided the first round, Link needed some more caffeine before throwing?",Extreme vs Original Snack,,,,
https://www.youtube.com/watch?v=ugG1rQphVes&lc=Ugzksi1u5xc4arxYIad4AaABAg,Dani,http://www.youtube.com/channel/UCO5ao8uuPxr1MNyKGg5dYcw,0,0,2021-05-31T15:05:42Z,2021-05-31T15:05:42Z,Lol that rabbit food is EXTREM-ly bad,Extreme vs Original Snack,,,,
https://www.youtube.com/watch?v=ugG1rQphVes&lc=UgwfxfBg5keTSdBKZXN4AaABAg,Kelsey Leigh,http://www.youtube.com/channel/UCoZo7ttfwQNY8OMYSBcdCgw,0,0,2021-05-31T15:05:28Z,2021-05-31T15:05:28Z,They're extra funny and bantery today,Extreme vs Original Snack,,,,
https://www.youtube.com/watch?v=ugG1rQphVes&lc=UgznRy2aWTBtzE8LViB4AaABAg,Peter Daley,http://www.youtube.com/channel/UCbKmQ87xmlTrLtoWxWjxN6Q,0,0,2021-05-31T15:05:09Z,2021-05-31T15:05:09Z,If only they could throw darts like they do axes!,Extreme vs Original Snack,,,,
https://www.youtube.com/watch?v=ugG1rQphVes&lc=UgyKtnCL3HqlJc6cwKt4AaABAg,Ej Oliveras,http://www.youtube.com/channel/UC6lU-Y2LHFeh-o6Z4YS4QgA,0,0,2021-05-31T15:04:31Z,2021-05-31T15:04:31Z,ur mah fav,Extreme vs Original Snack,,,,
https://www.youtube.com/watch?v=ugG1rQphVes&lc=UgyN4_X3p9VH7ii1dAF4AaABAg,Emily Miller,http://www.youtube.com/channel/UC0Ho4Ma8pj21zqDlxzAHKAQ,0,0,2021-05-31T15:03:21Z,2021-05-31T15:03:21Z,Please please please do not feed your rabbit this food! These are not food for rabbits! House rabbits need hay and water and salad. This rabbit food is super dangerous and can cause a myriad of problems for your rabbit. I only comment because Rhett and Link have a huge platform. Thus type of food is not even good for treats.,Extreme vs Original Snack,,,,
https://www.youtube.com/watch?v=ugG1rQphVes&lc=UgzsspYmaTz4qr5Aluh4AaABAg,Foofy,http://www.youtube.com/channel/UCc5F1tYwn2h_O2ex_JtUXRg,0,0,2021-05-31T15:02:44Z,2021-05-31T15:02:44Z,A sour patch kid isn't a bear Link lol,Extreme vs Original Snack,,,,
https://www.youtube.com/watch?v=ugG1rQphVes&lc=UgwOLGNVOT5bUx9MvKN4AaABAg,PaPa POVEY,http://www.youtube.com/channel/UC7KBlfXUrn2ob3pLwD_l1bA,0,0,2021-05-31T15:02:34Z,2021-05-31T15:02:34Z,Great game boy's,Extreme vs Original Snack,,,,
https://www.youtube.com/watch?v=ugG1rQphVes&lc=Ugz833qR4R6DEJI4Ve54AaABAg,Carolann Michaels,http://www.youtube.com/channel/UCqcEbz8TxrypQxc9BfzNC-g,0,0,2021-05-31T15:02:13Z,2021-05-31T15:02:13Z,Fresno! What's up! This was an awesome change up for games!,Extreme vs Original Snack,,,,
https://www.youtube.com/watch?v=ugG1rQphVes&lc=Ugz49Ubxf5ebFrx1ju14AaABAg,Kandi Hinshaw,http://www.youtube.com/channel/UC99gzRoVerMY2ZfKLVuTmWw,0,0,2021-05-31T15:01:35Z,2021-05-31T15:01:35Z,They actually do have sour gummy worms they are thing.,Extreme vs Original Snack,,,,
https://www.youtube.com/watch?v=ugG1rQphVes&lc=UgzekShw5e2_XMc_nXB4AaABAg,LSB GOODY,http://www.youtube.com/channel/UCQctK3gFy-H5ygw5ej8_WkA,0,0,2021-05-31T15:01:01Z,2021-05-31T15:01:01Z,Link used rhetts axe the last round😟,Extreme vs Original Snack,,,,
https://www.youtube.com/watch?v=ugG1rQphVes&lc=UgwgQbrh0gxbZfT9iIl4AaABAg,Nathan Platt,http://www.youtube.com/channel/UCbPmabapz24i3Az_J1vruXA,0,0,2021-05-31T15:00:18Z,2021-05-31T15:00:18Z,Axe? Who thought giving Link an axe was a good idea?????,Extreme vs Original Snack,,,,
https://www.youtube.com/watch?v=ugG1rQphVes&lc=UgwdFAbso2_ALLfz6kt4AaABAg,KyleSpurrell93,http://www.youtube.com/channel/UC5hHBwuVexB39UpWHxKfoyQ,0,0,2021-05-31T14:59:52Z,2021-05-31T14:59:52Z,"Link\Rett: This is an ax<br>Me, a seasoned axe thrower: is that's a Cold Steel Competition Thrower?",Extreme vs Original Snack,dialog format,,,
https://www.youtube.com/watch?v=ugG1rQphVes&lc=UgzMITsfKF4ltMMnm8h4AaABAg,V. A.,http://www.youtube.com/channel/UCzWQ55PNYviUl4POXBtxPjg,0,0,2021-05-31T14:59:23Z,2021-05-31T14:59:23Z,That was exciting! I hope you bring it back!,Extreme vs Original Snack,,,,
https://www.youtube.com/watch?v=ugG1rQphVes&lc=Ugwv6naAEK-BliqbBHp4AaABAg,Emma Josephine,http://www.youtube.com/channel/UC7ay1W-FPPtNxEG388xavMQ,0,0,2021-05-31T14:58:48Z,2021-05-31T14:58:48Z,This was EXTREMEly entertaining! Loved this game!!! 🥳🥳🥳🥳🤟😎,Extreme vs Original Snack,,,,
https://www.youtube.com/watch?v=ugG1rQphVes&lc=Ugw3-szNlUuolzdoJuB4AaABAg,Carrie Anthony,http://www.youtube.com/channel/UCrNYMheAFbIJWVMMbq745Pg,0,0,2021-05-31T14:57:56Z,2021-05-31T14:57:56Z,Please play this game more I love this,Extreme vs Original Snack,,,,
https://www.youtube.com/watch?v=ugG1rQphVes&lc=Ugxx4kww_NoqmqL5vbZ4AaABAg,Kyle Sanderson,http://www.youtube.com/channel/UCyWyfXbn4x9QhyrPSzrvq0w,0,0,2021-05-31T20:27:11Z,2021-05-31T20:27:11Z,write that down LOL,Extreme vs Original Snack,,,,
https://www.youtube.com/watch?v=ugG1rQphVes&lc=UgxaeGWFm-R2UJzDBpZ4AaABAg,JUDYYY01,http://www.youtube.com/channel/UCo0SVT0NMVnM7yKHHrurMhQ,0,0,2021-05-31T20:19:03Z,2021-05-31T20:19:03Z,2:49   Still trying to get link to laugh at that I see,Extreme vs Original Snack,,,,
https://www.youtube.com/watch?v=ugG1rQphVes&lc=UgwLDnV4jVPLg2k8pCx4AaABAg,Wertsir,http://www.youtube.com/channel/UCtPaeFguxGP_4HgxsGE0jpw,0,0,2021-05-31T20:16:21Z,2021-05-31T20:16:21Z,Chase Cartographer has evacuated the city.,Extreme vs Original Snack,,,,
https://www.youtube.com/watch?v=ugG1rQphVes&lc=UgwThDxHnU1onb1Jz5d4AaABAg,It's Joe,http://www.youtube.com/channel/UCgg7qdQA_FILmQ1xyEhSliA,0,0,2021-05-31T20:13:30Z,2021-05-31T20:13:30Z,The fact that Rhett keeps calling back to his berm joke and link isn't acknowledging it is freaking hilarious to me,Extreme vs Original Snack,,,,
https://www.youtube.com/watch?v=ugG1rQphVes&lc=Ugyo0exulkGHl_MFuo14AaABAg,Hannah Campbell,http://www.youtube.com/channel/UCsVJIEK75B9N0Jr4yIS12lg,0,0,2021-05-31T20:10:16Z,2021-05-31T20:10:16Z,Nicole should follow Rhett around all day and say wow everytime he does anything.,Extreme vs Original Snack,,,,
https://www.youtube.com/watch?v=ugG1rQphVes&lc=UgxsG10UdKON6ansp0p4AaABAg,Broklond,http://www.youtube.com/channel/UCrjXwRCobQy0tPw4dWJRSgg,0,0,2021-05-31T20:09:11Z,2021-05-31T20:09:11Z,New throwing game? I likey,Extreme vs Original Snack,,,,
https://www.youtube.com/watch?v=ugG1rQphVes&lc=UgxAtEgXx29vPWD01Cp4AaABAg,Calvin Dalton,http://www.youtube.com/channel/UCIiI5t5Nttv6pap2-eoPfjw,0,0,2021-05-31T20:08:14Z,2021-05-31T20:08:14Z,The dart thing was so close,Extreme vs Original Snack,,,,
https://www.youtube.com/watch?v=ugG1rQphVes&lc=UgzirHffSahsq-WcCt94AaABAg,aross,http://www.youtube.com/channel/UCl3_5DuZ77-lh7LXLDRmC3g,0,0,2021-05-31T20:07:22Z,2021-05-31T20:07:22Z,Video Idea:<br>Protein Bar or Candy Bar?,Extreme vs Original Snack,,,,
https://www.youtube.com/watch?v=ugG1rQphVes&lc=UgzccOE3cYJtFqKPpWx4AaABAg,Nicky P.,http://www.youtube.com/channel/UCDnjzJXbaPyi71XgB8bNTZw,0,0,2021-05-31T20:05:32Z,2021-05-31T20:05:32Z,As soon as I saw the axes I hoped the staff and Rhett had life insurance cause Link and sharp objects dont go together,Extreme vs Original Snack,,,,
https://www.youtube.com/watch?v=ugG1rQphVes&lc=UgxQ5JGEDaxcJsgUbbx4AaABAg,Big Chantz,http://www.youtube.com/channel/UCfqxbefSLS4yzhrxtnUVVYA,0,0,2021-05-31T19:59:47Z,2021-05-31T19:59:47Z,if y'all can land Jason Momoa for the next round of this game...it'll be epic! That guy really knows how to throw and axe :),Extreme vs Original Snack,,y'all,,
https://www.youtube.com/watch?v=ugG1rQphVes&lc=UgyEuE5q7ZbrZ1AmsoF4AaABAg,G S,http://www.youtube.com/channel/UC_RSkOiKW5-hiz17M_806UA,0,0,2021-05-31T19:58:21Z,2021-05-31T19:58:21Z,The Extreme Bean Redemption Scene was great,Extreme vs Original Snack,,,,
https://www.youtube.com/watch?v=ugG1rQphVes&lc=UgwNK3V5oEw7qPeorwV4AaABAg,Nathan Carter,http://www.youtube.com/channel/UCZzSrHyvIRHKq4ub4BkZ97g,0,0,2021-05-31T19:57:40Z,2021-05-31T19:57:40Z,Why did the give the boys axes? Whose idea was this?,Extreme vs Original Snack,,,,
https://www.youtube.com/watch?v=ugG1rQphVes&lc=UgydTxHR87wbwOuiHuF4AaABAg,alysha huff,http://www.youtube.com/channel/UCTKJyfgo1CLBTFpePZ8Bczg,0,0,2021-05-31T19:50:49Z,2021-05-31T19:50:49Z,The only thing this episode has taught me is that Rhett is a master manipulator and Link is very gullible.,Extreme vs Original Snack,,,,
https://www.youtube.com/watch?v=ugG1rQphVes&lc=UgzBSGBMTnynp_ZneWB4AaABAg,Jordan Eller,http://www.youtube.com/channel/UCzhAWKHyKFf9cNQIACSNkvQ,0,0,2021-05-31T19:50:20Z,2021-05-31T19:50:20Z,Can't wait tell part 2!! Oh and question how do you come up with this stuff???🇺🇸🇺🇸🇺🇸🇺🇸 Ps happy memorial Day Rhett and Link. 🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸,Extreme vs Original Snack,,,,
https://www.youtube.com/watch?v=ugG1rQphVes&lc=UgwYKwMe_-YjtYiik_F4AaABAg,tragically.rachel,http://www.youtube.com/channel/UCa8wSQC9r0kBLGMt7qGmbgA,0,0,2021-05-31T19:47:09Z,2021-05-31T19:47:09Z,This was so great XD I was worried the entire time Link would let the axe slip... but he has a good shot!!,Extreme vs Original Snack,,,,
https://www.youtube.com/watch?v=ugG1rQphVes&lc=UgxzDN1fZ-Av29WSpjJ4AaABAg,Fransua2020,http://www.youtube.com/channel/UC2aTnQrBtnLgddb6x07VIIA,0,0,2021-05-31T19:46:40Z,2021-05-31T19:46:40Z,why link has an axe?!,Extreme vs Original Snack,,,,
https://www.youtube.com/watch?v=ugG1rQphVes&lc=UgyoANCsMzYtZRArLmR4AaABAg,EarthWinz,http://www.youtube.com/channel/UCmEpNHR1z2u7NboEwNXfayA,0,0,2021-05-31T19:44:51Z,2021-05-31T19:44:51Z,do not feed your bunnies that food!,Extreme vs Original Snack,,,,
https://www.youtube.com/watch?v=ugG1rQphVes&lc=Ugy708yNon_2LV4hyX94AaABAg,Mohammed bassaev,http://www.youtube.com/channel/UC5LUc3jSIx5S9YDhYKHuJ-g,0,0,2021-05-31T10:03:00Z,2021-05-31T10:03:00Z,"Ok, toxic masculinity reports in 3,2,1,,,,,",Extreme vs Original Snack,,,,
https://www.youtube.com/watch?v=ugG1rQphVes&lc=UgxH_0pFjFCHPjgqFfx4AaABAg,Harry Peter,http://www.youtube.com/channel/UCv__s1TThvaKiL6vT2DIoFQ,0,0,2021-05-31T10:02:55Z,2021-05-31T10:02:55Z,I love that montage of link in dangerous,Extreme vs Original Snack,,,,
https://www.youtube.com/watch?v=ugG1rQphVes&lc=Ugws74Vz4DWyY0NFqSN4AaABAg,ZThePvzPro,http://www.youtube.com/channel/UC-5YS2gTEZEP8j7QYH_LiSg,0,0,2021-05-31T10:02:54Z,2021-05-31T10:03:16Z,Good morning/afternoon/night to everyone!,Extreme vs Original Snack,,,,
https://www.youtube.com/watch?v=ugG1rQphVes&lc=Ugyt3r8G_5FB6iw-djd4AaABAg,Dartmantralala,http://www.youtube.com/channel/UCT8zgXXIJ1kfOpvIGPbjDKQ,0,0,2021-05-31T10:02:53Z,2021-05-31T10:02:53Z,you won't pin this,Extreme vs Original Snack,,,,
https://www.youtube.com/watch?v=ugG1rQphVes&lc=Ugw1ueYv8PcGUFbwO014AaABAg,Melz Gaming,http://www.youtube.com/channel/UCpqw2vJikiRZg5Nqy0vuoBA,0,0,2021-05-31T10:02:45Z,2021-05-31T10:02:45Z,Hey Early Birdsss 💕💕💕💕,Extreme vs Original Snack,,,,
https://www.youtube.com/watch?v=ugG1rQphVes&lc=Ugw6otRwcG0RPwU9TZJ4AaABAg,CT Gaming,http://www.youtube.com/channel/UC0doZHI51WEFXILZJJkFdDQ,0,0,2021-05-31T10:02:40Z,2021-05-31T10:02:40Z,Good Morning,Extreme vs Original Snack,,,,
https://www.youtube.com/watch?v=ugG1rQphVes&lc=Ugyy_PU13HHgUBb5UHN4AaABAg,Mozambique Over here,http://www.youtube.com/channel/UCIHFwESNUhgp97SDFtEEFdg,0,0,2021-05-31T10:02:39Z,2021-05-31T10:02:39Z,Have a good day,Extreme vs Original Snack,,,,
https://www.youtube.com/watch?v=ugG1rQphVes&lc=Ugx_CNWKinSnubF9hMJ4AaABAg,a n t,http://www.youtube.com/channel/UCN08CTP5qkg2lZ7ChGZPXFA,0,0,2021-05-31T10:02:39Z,2021-05-31T10:02:39Z,Morning cuties,Extreme vs Original Snack,,,,
https://www.youtube.com/watch?v=ugG1rQphVes&lc=UgxYe_-5FtxXs3xYBKN4AaABAg,John Liatsos,http://www.youtube.com/channel/UCIp0urbSglSaWqxJyKzFLVg,0,0,2021-05-31T10:02:35Z,2021-05-31T10:02:35Z,We love the vids!,Extreme vs Original Snack,,,,
https://www.youtube.com/watch?v=ugG1rQphVes&lc=Ugy6h5NiVXiN1JJL3vR4AaABAg,Robert Phillips,http://www.youtube.com/channel/UCxTfwC0pOBQfCm00OR17NdA,0,0,2021-05-31T10:02:32Z,2021-05-31T10:02:32Z,Yooo,Extreme vs Original Snack,,,,
https://www.youtube.com/watch?v=ugG1rQphVes&lc=UgyQMjzU0RFaisWQAVR4AaABAg,Dhylan Carrillo,http://www.youtube.com/channel/UC_O39k-LmIpbd4kW6sK19zA,0,0,2021-05-31T10:02:28Z,2021-05-31T10:02:28Z,Awake,Extreme vs Original Snack,,,,
https://www.youtube.com/watch?v=ugG1rQphVes&lc=UgytD4PzLiXzd5oBPvZ4AaABAg,Sasha Nagam Swarna(Student),http://www.youtube.com/channel/UCYbS7PAkAkoufTlZM2E0K-Q,0,0,2021-05-31T10:02:24Z,2021-05-31T10:02:24Z,hiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiii,Extreme vs Original Snack,,,,
https://www.youtube.com/watch?v=ugG1rQphVes&lc=Ugxcrov8cydWe4h4sw54AaABAg,TheInfamousTog,http://www.youtube.com/channel/UCksH5N_woQ3WTdo__Gkr4PQ,0,0,2021-05-31T18:32:35Z,2021-05-31T18:32:35Z,How're they so incredibly good at throwing axes,Extreme vs Original Snack,,,,
https://www.youtube.com/watch?v=ugG1rQphVes&lc=UgwExR81-mg_4-D6Cr54AaABAg,Mariana Castano,http://www.youtube.com/channel/UC8yBdJkzSzQtWksF_jG9ufg,0,0,2021-05-31T18:32:15Z,2021-05-31T18:32:15Z,Chase deserves a raise 😂,Extreme vs Original Snack,,,,
https://www.youtube.com/watch?v=ugG1rQphVes&lc=UgzT1i-6dc5OfF-CZ_94AaABAg,Dillon,http://www.youtube.com/channel/UCfzohEPQDbw5xJCjSHA7kMQ,0,0,2021-05-31T18:32:12Z,2021-05-31T18:32:12Z,I love the content as always but I wish you guys would do more videos like back in the day when you'd both write songs or nursery rhymes etc they never failed to be hilarious.,Extreme vs Original Snack,,you guys,,
https://www.youtube.com/watch?v=ugG1rQphVes&lc=Ugzr3hSmUyygsHTnP7F4AaABAg,Nomen Nescio,http://www.youtube.com/channel/UCPuxARyjyB_BkINDQeIhVXg,0,0,2021-05-31T18:30:59Z,2021-05-31T18:30:59Z,I've never been this afraid to click an episode before.,Extreme vs Original Snack,,,,
https://www.youtube.com/watch?v=ugG1rQphVes&lc=UgxgAy4LncM54WU8Yg94AaABAg,Ally,http://www.youtube.com/channel/UCpvNE06k8X-e_4aTLm-Yn8Q,0,0,2021-05-31T18:30:55Z,2021-05-31T18:30:55Z,the energy in this episode is immaculate,Extreme vs Original Snack,,,,
https://www.youtube.com/watch?v=ugG1rQphVes&lc=UgwXBxvbbAV00cDFJbl4AaABAg,Hannah Mattox,http://www.youtube.com/channel/UCklifCPQRw85sQ2r8UYYjXA,0,0,2021-05-31T18:29:27Z,2021-05-31T18:29:27Z,That bullseye from the goldfish and popcorn round needs to be a Reel on Instagram. That needs immortalized!,Extreme vs Original Snack,,,,
https://www.youtube.com/watch?v=ugG1rQphVes&lc=UgwqP1wB6-eg5jEKa1p4AaABAg,Sydney Fontaine,http://www.youtube.com/channel/UChW8tDWOmrkz1rqMuhmWaQA,0,0,2021-05-31T18:28:54Z,2021-05-31T18:28:54Z,that montage was chef's kiss,Extreme vs Original Snack,,,,
https://www.youtube.com/watch?v=ugG1rQphVes&lc=Ugzc5qdpLLo2J3t2MiV4AaABAg,HA,http://www.youtube.com/channel/UChuP5GeiX2DHmZ-sy9cJXJQ,0,0,2021-05-31T18:27:16Z,2021-05-31T18:27:16Z,You guys need to start a bid for the eventual carved golden log! Proceeds could go to one of the charities!,Extreme vs Original Snack,,you guys,,
https://www.youtube.com/watch?v=ugG1rQphVes&lc=Ugw3vX0lKSBjae5aqul4AaABAg,Cody,http://www.youtube.com/channel/UCEXux829CLa3pHF_brKaiLg,0,0,2021-05-31T18:26:09Z,2021-05-31T18:26:09Z,On the close ups you can see how many times they missed lmao,Extreme vs Original Snack,,,,
https://www.youtube.com/watch?v=ugG1rQphVes&lc=UgzeaAnLE8yLTsUnkDp4AaABAg,Mr. Random Guy,http://www.youtube.com/channel/UCy0M921OP2S1K_2SjKVwa_Q,0,0,2021-05-31T18:25:45Z,2021-05-31T18:25:45Z,2:51 ahhhh here we go again....,Extreme vs Original Snack,,,,
https://www.youtube.com/watch?v=ugG1rQphVes&lc=UgxxIfpnp338orSAiLJ4AaABAg,AnaxErik4ever,http://www.youtube.com/channel/UCLxpfXSdmGbLgwMcB40-o1g,0,0,2021-05-31T18:25:41Z,2021-05-31T18:25:41Z,"Sooooo many axe and sharp-object related puns.  Like if you felt your fingers/teeth/butt cheeks clench during that montage of Link's bad relationship with sharp or fragile objects.  Goodness, their axe throwing ability is better than most amateurs, at least from what I'm reading in the comments.",Extreme vs Original Snack,,,,
https://www.youtube.com/watch?v=ugG1rQphVes&lc=UgzARDMmo8mHOfbChRJ4AaABAg,Druid Donagh MacBran,http://www.youtube.com/channel/UCI4qWjJCJaHDzAt_aaCh0nw,0,0,2021-05-31T18:25:02Z,2021-05-31T18:25:02Z,Is Link finally becoming a responsible man? HE really enjoyed it. WAY TO GO LINK!!!!,Extreme vs Original Snack,,,,
https://www.youtube.com/watch?v=ugG1rQphVes&lc=Ugyfn-orrIV_jtTpLf14AaABAg,AshCampbell,http://www.youtube.com/channel/UC5FAllhHGBYqwEw4tEFJADg,0,0,2021-05-31T18:24:42Z,2021-05-31T18:24:42Z,9:40 good log talk,Extreme vs Original Snack,,,,
https://www.youtube.com/watch?v=ugG1rQphVes&lc=UgxPVGGWusk5gZWMrex4AaABAg,Renix,http://www.youtube.com/channel/UCBk1ql_xvGMyVZ_QX_9atjA,0,0,2021-05-31T18:21:56Z,2021-05-31T18:21:56Z,Darts is gone cuz link can't play,Extreme vs Original Snack,,,,
https://www.youtube.com/watch?v=ugG1rQphVes&lc=UgxCfoy_07mnMGWsQZ94AaABAg,Hannah Mattox,http://www.youtube.com/channel/UCklifCPQRw85sQ2r8UYYjXA,0,0,2021-05-31T18:21:36Z,2021-05-31T18:21:36Z,Anyone else feel the sour from round 2? 🤣,Extreme vs Original Snack,,,,
https://www.youtube.com/watch?v=ugG1rQphVes&lc=UgzuCCH2BtWCzMG0_J54AaABAg,Nimbus,http://www.youtube.com/channel/UC2DcdOfVPZ9-OEasCvejJTA,0,0,2021-05-31T18:21:19Z,2021-05-31T18:21:19Z,"I don't know where Rhett is coming from because I know non-sour gummy worms <b>exist,</b> but I never see them compared to the sour ones lol.",Extreme vs Original Snack,,,,
https://www.youtube.com/watch?v=ugG1rQphVes&lc=Ugz4ClrywRmTENcDCD14AaABAg,Aaron Yuna,http://www.youtube.com/channel/UCsYgisH1ctQ5gcysV1iE0kg,0,0,2021-05-31T18:20:38Z,2021-05-31T18:20:38Z,I have so much anxiety watching this 😅,Extreme vs Original Snack,,,,
https://www.youtube.com/watch?v=ugG1rQphVes&lc=UgxzRD8pFgdm6BZZjdp4AaABAg,Rose A,http://www.youtube.com/channel/UCWhLDBnpdOdfqQMTNr90lFg,0,0,2021-05-31T18:19:35Z,2021-05-31T18:19:57Z,9:16 I heard picked Oprah and I was like picked what now,Extreme vs Original Snack,,,,
https://www.youtube.com/watch?v=ugG1rQphVes&lc=UgxJQqzPb15Ax24th2t4AaABAg,RandyButternubs 365,http://www.youtube.com/channel/UCLY9jhgYXw4h_j23AR6l9EQ,0,0,2021-06-02T01:45:30Z,2021-06-02T01:45:30Z,Fun game you should do more,Extreme vs Original Snack,,,,
https://www.youtube.com/watch?v=ugG1rQphVes&lc=Ugx4BxADGwmQl-nq6m54AaABAg,Mike Shimp,http://www.youtube.com/channel/UCK6n5hG_OLU2PMgA6RlWYGA,0,0,2021-06-02T01:28:41Z,2021-06-02T01:28:41Z,Man we need more of this ax game and with Links accuracy for most of this game they need to change the dart games for the ax,Extreme vs Original Snack,,,,
https://www.youtube.com/watch?v=ugG1rQphVes&lc=UgzBy7sQQvS5qMgQLL54AaABAg,Moshugaani,http://www.youtube.com/channel/UClYeHGLCYDv_lXA3qlwulFg,0,0,2021-06-02T00:41:24Z,2021-06-02T00:41:24Z,"In Link's defence, cheese is made of the same stuff as butter.",Extreme vs Original Snack,,,,
https://www.youtube.com/watch?v=ugG1rQphVes&lc=UgyksVflch4Juv_b3ox4AaABAg,William Burns,http://www.youtube.com/channel/UCWg2s-7A9Uoodi0G2elLqFg,0,0,2021-06-02T00:40:50Z,2021-06-02T00:40:50Z,"More of this, it was fun to watch",Extreme vs Original Snack,,,,
